report_date,fromprovince_new,toprovince_new,externallane_new,client_name,mau,avg_lt_prepickup_hour,avg_lt_firstmile_hour,avg_lt_middlemile_hour,avg_lt_lastmile_hour,avg_lt_e2e_hour
2026-07-22,Hồ Chí Minh,Tây Ninh,Intra region,SPE,4938,4.27,7.65,10.81,14.2,36.76
2026-07-22,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,604,4.84,7.01,13.17,15.58,40.43
2026-07-22,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,3929,4.31,8.04,12.82,14.22,39.3
2026-07-22,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,605,5.21,7.12,34.94,15.47,62.77
2026-07-22,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,859,4.05,7.21,34.52,13.61,59.27
2026-07-22,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,370,5.92,7.28,25.91,14.5,53.44
2026-07-22,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,2246,4.33,7.9,26.7,13.56,52.05
2026-07-22,Hồ Chí Minh,Đồng Nai,Intra region,SPB,1431,5.24,7.93,13.36,12.44,38.96
2026-07-22,Hồ Chí Minh,Đồng Nai,Intra region,SPE,7044,3.99,7.79,13.57,13.7,38.86
2026-07-22,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,691,4.9,7.49,12.67,13.13,38.26
2026-07-22,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,4223,4.38,7.74,12.13,12.61,36.63
2026-07-22,Đà Nẵng,Hà Nội,Cross metro *,SPB,57,6.72,3.94,30.62,13.7,55.0
2026-07-22,Đà Nẵng,Hà Nội,Cross metro *,SPE,47,2.42,8.07,35.45,13.55,59.23
2026-07-22,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,86,4.15,6.28,34.97,11.82,57.21
2026-07-22,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,67,1.92,10.34,36.3,11.77,60.77
2026-07-21,,,,SPB,2,1.12,6.02,33.41,12.77,53.34
2026-07-21,,,,SPE,28,3.48,13.39,40.13,20.78,76.45
2026-07-21,Bắc Ninh,Hà Nội,Intra region,SPB,543,9.02,7.78,19.36,10.72,47.23
2026-07-21,Bắc Ninh,Hà Nội,Intra region,SPE,2026,6.86,11.42,12.25,10.09,40.74
2026-07-21,Hà Nội,An Giang,Cross region,SPB,363,4.43,10.93,57.28,21.14,94.21
2026-07-21,Hà Nội,An Giang,Cross region,SPE,3171,3.7,10.32,56.69,20.15,91.3
2026-07-21,Hà Nội,Bắc Ninh,Intra region,SPB,655,4.21,11.53,15.42,15.92,47.35
2026-07-21,Hà Nội,Bắc Ninh,Intra region,SPE,4761,3.94,10.32,12.64,16.47,43.59
2026-07-21,Hà Nội,Cần Thơ,Cross region,SPB,260,5.45,11.92,52.41,18.46,88.72
2026-07-21,Hà Nội,Cần Thơ,Cross region,SPE,2856,3.86,10.51,52.35,16.2,83.1
2026-07-21,Hà Nội,Gia Lai,Cross region,SPB,276,5.81,10.85,38.88,10.85,66.19
2026-07-21,Hà Nội,Gia Lai,Cross region,SPE,2383,3.86,10.45,40.1,11.05,65.45
2026-07-21,Hà Nội,Hà Nội,Intra city,SPB,3667,5.13,10.5,19.65,9.42,41.92
2026-07-21,Hà Nội,Hà Nội,Intra city,SPE,2306,3.92,8.51,12.39,9.84,34.53
2026-07-21,Hà Nội,Hưng Yên,Intra region,SPB,585,4.68,11.01,13.66,15.6,45.0
2026-07-21,Hà Nội,Hưng Yên,Intra region,SPE,4311,3.9,9.6,13.9,18.24,45.81
2026-07-21,Hà Nội,Hải Phòng,Intra region,SPB,819,4.56,11.15,17.16,18.2,51.28
2026-07-21,Hà Nội,Hải Phòng,Intra region,SPE,5819,4.04,10.25,15.7,14.93,45.36
2026-07-21,Hà Nội,Hồ Chí Minh,Cross metro,SPB,2080,5.06,11.27,46.51,13.92,77.05
2026-07-21,Hà Nội,Hồ Chí Minh,Cross metro,SPE,4447,4.48,8.85,48.9,9.42,71.79
2026-07-21,Hà Nội,Lào Cai,Intra region,SPB,237,3.96,10.27,17.57,21.54,53.45
2026-07-21,Hà Nội,Lào Cai,Intra region,SPE,2079,3.72,10.36,18.82,17.14,50.2
2026-07-21,Hà Nội,Lâm Đồng,Cross region,SPB,444,5.09,11.26,49.24,16.83,82.35
2026-07-21,Hà Nội,Lâm Đồng,Cross region,SPE,2719,4.13,10.23,52.35,14.71,81.41
2026-07-21,Hà Nội,Nghệ An,Cross region,SPB,376,3.98,10.68,23.11,19.74,57.42
2026-07-21,Hà Nội,Nghệ An,Cross region,SPE,2959,3.99,10.09,26.11,23.0,63.34
2026-07-21,Hà Nội,Ninh Bình,Intra region,SPB,628,4.2,10.41,13.83,12.4,41.06
2026-07-21,Hà Nội,Ninh Bình,Intra region,SPE,4804,3.77,10.4,13.84,10.4,38.38
2026-07-21,Hà Nội,Phú Thọ,Intra region,SPB,564,4.5,10.02,14.5,12.94,42.17
2026-07-21,Hà Nội,Phú Thọ,Intra region,SPE,5130,3.86,10.02,15.2,12.35,41.87
2026-07-21,Hà Nội,Quảng Ninh,Intra region,SPB,450,4.66,11.7,19.93,14.68,50.84
2026-07-21,Hà Nội,Quảng Ninh,Intra region,SPE,2655,4.01,10.33,20.24,14.92,49.92
2026-07-21,Hà Nội,Thanh Hóa,Intra region,SPB,608,4.33,10.19,21.08,18.01,53.71
2026-07-21,Hà Nội,Thanh Hóa,Intra region,SPE,3714,3.69,9.92,19.94,18.03,51.8
2026-07-21,Hà Nội,Tây Ninh,Cross region,SPB,265,4.93,11.05,48.15,22.32,86.31
2026-07-21,Hà Nội,Tây Ninh,Cross region,SPE,2657,3.93,10.59,45.23,21.26,81.04
2026-07-21,Hà Nội,Đà Nẵng,Cross metro *,SPB,504,5.33,10.62,29.88,17.56,63.16
2026-07-21,Hà Nội,Đà Nẵng,Cross metro *,SPE,1010,4.65,8.44,30.98,15.33,59.48
2026-07-21,Hà Nội,Đắk Lắk,Cross region,SPB,270,3.34,10.22,41.45,12.91,68.42
2026-07-21,Hà Nội,Đắk Lắk,Cross region,SPE,2151,3.86,10.09,43.47,13.85,71.38
2026-07-21,Hà Nội,Đồng Nai,Cross region,SPB,439,4.79,12.04,47.71,18.68,83.11
2026-07-21,Hà Nội,Đồng Nai,Cross region,SPE,4135,4.06,10.27,49.73,19.97,83.98
2026-07-21,Hồ Chí Minh,An Giang,Intra region,SPB,1029,4.74,9.27,18.72,19.14,51.78
2026-07-21,Hồ Chí Minh,An Giang,Intra region,SPE,5045,4.21,9.0,16.52,18.86,48.38
2026-07-21,Hồ Chí Minh,Cà Mau,Intra region,SPB,418,4.58,8.92,15.62,15.58,44.85
2026-07-21,Hồ Chí Minh,Cà Mau,Intra region,SPE,2381,4.13,9.2,14.85,12.85,40.92
2026-07-21,Hồ Chí Minh,Cần Thơ,Intra region,SPB,865,4.71,8.57,14.96,12.47,41.05
2026-07-21,Hồ Chí Minh,Cần Thơ,Intra region,SPE,4505,4.28,9.56,13.85,11.29,38.82
2026-07-21,Hồ Chí Minh,Gia Lai,Cross region,SPB,441,5.2,8.45,32.9,13.95,60.06
2026-07-21,Hồ Chí Minh,Gia Lai,Cross region,SPE,2180,4.21,8.64,31.96,13.02,57.55
2026-07-21,Hồ Chí Minh,Hà Nội,Cross metro,SPB,1657,5.71,7.73,51.59,13.53,78.94
2026-07-21,Hồ Chí Minh,Hà Nội,Cross metro,SPE,2174,4.14,7.38,51.75,11.63,75.13
2026-07-21,Hồ Chí Minh,Hải Phòng,Cross region,SPB,409,5.23,7.75,56.53,20.77,90.71
2026-07-21,Hồ Chí Minh,Hải Phòng,Cross region,SPE,2586,4.5,8.83,55.87,18.33,87.55
2026-07-21,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,7444,5.57,7.83,12.05,6.1,24.56
2026-07-21,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,4759,5.29,10.13,13.97,8.97,38.14
2026-07-21,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,545,5.84,8.0,25.82,27.59,67.32
2026-07-21,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,1664,4.53,8.98,25.19,11.78,50.25
2026-07-21,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,1051,5.24,8.07,20.98,15.81,50.13
2026-07-21,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,3579,4.1,8.96,18.54,12.15,43.65
2026-07-21,Hồ Chí Minh,Ninh Bình,Cross region,SPB,296,6.12,7.89,46.15,16.84,76.77
2026-07-21,Hồ Chí Minh,Ninh Bình,Cross region,SPE,1983,4.16,9.04,47.95,14.79,75.87
2026-07-21,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1035,5.19,8.28,11.87,16.77,42.44
2026-07-21,Hồ Chí Minh,Tây Ninh,Intra region,SPE,4530,4.09,8.99,10.79,14.18,37.87
2026-07-21,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,723,4.9,9.53,13.52,13.41,41.27
2026-07-21,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,3416,4.11,9.15,13.17,13.65,39.92
2026-07-21,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,701,5.44,8.36,34.7,14.14,62.89
2026-07-21,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,788,4.15,7.66,34.0,13.23,59.15
2026-07-21,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,458,5.76,8.29,26.45,14.66,55.27
2026-07-21,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,2081,4.23,9.21,26.29,14.33,53.79
2026-07-21,Hồ Chí Minh,Đồng Nai,Intra region,SPB,1652,4.86,8.03,13.81,12.72,39.65
2026-07-21,Hồ Chí Minh,Đồng Nai,Intra region,SPE,6834,4.25,9.09,14.14,14.6,41.99
2026-07-21,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,758,5.15,8.94,12.76,13.51,40.62
2026-07-21,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,3622,4.0,9.38,12.48,13.35,39.13
2026-07-21,Đà Nẵng,Hà Nội,Cross metro *,SPB,82,6.29,6.1,38.08,12.63,63.03
2026-07-21,Đà Nẵng,Hà Nội,Cross metro *,SPE,45,4.56,9.08,33.82,9.94,57.18
2026-07-21,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,79,4.41,6.96,40.05,10.03,61.13
2026-07-21,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,54,3.62,9.79,36.63,7.51,57.63
2026-07-20,,,,SPB,7,1.72,6.19,25.11,20.27,53.31
2026-07-20,,,,SPE,37,2.65,13.27,32.58,30.0,78.6
2026-07-20,Bắc Ninh,Hà Nội,Intra region,SPB,1854,10.08,7.8,20.46,10.82,49.18
2026-07-20,Bắc Ninh,Hà Nội,Intra region,SPE,2493,7.1,11.34,12.3,9.87,40.63
2026-07-20,Hà Nội,An Giang,Cross region,SPB,583,4.66,11.75,57.56,22.72,96.39
2026-07-20,Hà Nội,An Giang,Cross region,SPE,3753,4.32,11.4,55.55,20.79,92.38
2026-07-20,Hà Nội,Bắc Ninh,Intra region,SPB,1120,4.5,11.92,15.45,16.23,47.97
2026-07-20,Hà Nội,Bắc Ninh,Intra region,SPE,6056,4.3,10.85,13.1,16.14,44.83
2026-07-20,Hà Nội,Cần Thơ,Cross region,SPB,460,4.63,10.37,52.81,18.4,86.34
2026-07-20,Hà Nội,Cần Thơ,Cross region,SPE,3620,4.36,10.77,50.84,16.81,83.3
2026-07-20,Hà Nội,Gia Lai,Cross region,SPB,466,4.77,10.61,39.68,12.59,68.36
2026-07-20,Hà Nội,Gia Lai,Cross region,SPE,2792,4.07,10.76,40.25,10.81,66.26
2026-07-20,Hà Nội,Hà Nội,Intra city,SPB,5208,6.49,12.73,21.0,9.41,47.32
2026-07-20,Hà Nội,Hà Nội,Intra city,SPE,2901,5.83,11.92,14.47,9.84,41.38
2026-07-20,Hà Nội,Hưng Yên,Intra region,SPB,1013,4.16,12.2,13.31,16.19,46.11
2026-07-20,Hà Nội,Hưng Yên,Intra region,SPE,5468,4.31,10.61,14.97,17.66,47.93
2026-07-20,Hà Nội,Hải Phòng,Intra region,SPB,1549,4.06,11.69,17.13,19.5,52.87
2026-07-20,Hà Nội,Hải Phòng,Intra region,SPE,7788,4.47,10.9,15.66,15.38,46.82
2026-07-20,Hà Nội,Hồ Chí Minh,Cross metro,SPB,3630,5.32,11.66,46.79,12.79,76.51
2026-07-20,Hà Nội,Hồ Chí Minh,Cross metro,SPE,6242,4.59,9.9,48.8,8.92,72.49
2026-07-20,Hà Nội,Lào Cai,Intra region,SPB,402,4.77,12.88,17.53,18.83,53.89
2026-07-20,Hà Nội,Lào Cai,Intra region,SPE,2591,3.97,11.12,18.67,16.92,51.25
2026-07-20,Hà Nội,Lâm Đồng,Cross region,SPB,713,5.58,11.79,48.98,18.31,84.56
2026-07-20,Hà Nội,Lâm Đồng,Cross region,SPE,3430,4.41,11.12,52.27,14.71,82.52
2026-07-20,Hà Nội,Nghệ An,Cross region,SPB,688,4.77,11.74,23.14,21.0,61.07
2026-07-20,Hà Nội,Nghệ An,Cross region,SPE,3562,4.38,10.92,26.13,23.48,65.36
2026-07-20,Hà Nội,Ninh Bình,Intra region,SPB,1223,4.63,12.1,13.23,11.03,40.99
2026-07-20,Hà Nội,Ninh Bình,Intra region,SPE,6202,4.29,10.79,13.74,10.8,39.92
2026-07-20,Hà Nội,Phú Thọ,Intra region,SPB,1032,5.13,11.97,14.31,12.72,44.33
2026-07-20,Hà Nội,Phú Thọ,Intra region,SPE,6523,4.22,10.94,15.02,12.58,43.27
2026-07-20,Hà Nội,Quảng Ninh,Intra region,SPB,710,5.74,11.7,20.59,14.89,52.88
2026-07-20,Hà Nội,Quảng Ninh,Intra region,SPE,3455,4.51,10.95,20.85,15.63,52.41
2026-07-20,Hà Nội,Thanh Hóa,Intra region,SPB,1047,4.36,12.17,21.04,18.19,55.65
2026-07-20,Hà Nội,Thanh Hóa,Intra region,SPE,4715,4.05,10.83,20.53,19.65,55.59
2026-07-20,Hà Nội,Tây Ninh,Cross region,SPB,469,3.94,11.65,46.9,20.1,82.57
2026-07-20,Hà Nội,Tây Ninh,Cross region,SPE,3327,4.43,10.99,45.59,19.39,80.65
2026-07-20,Hà Nội,Đà Nẵng,Cross metro *,SPB,902,5.22,10.93,31.35,16.77,64.55
2026-07-20,Hà Nội,Đà Nẵng,Cross metro *,SPE,1418,4.13,10.59,30.75,13.58,58.96
2026-07-20,Hà Nội,Đắk Lắk,Cross region,SPB,458,4.88,10.58,43.09,12.21,70.99
2026-07-20,Hà Nội,Đắk Lắk,Cross region,SPE,2737,4.55,10.93,43.32,14.03,73.02
2026-07-20,Hà Nội,Đồng Nai,Cross region,SPB,822,5.21,11.98,46.96,19.78,84.16
2026-07-20,Hà Nội,Đồng Nai,Cross region,SPE,5335,4.35,10.9,51.29,19.51,86.46
2026-07-20,Hồ Chí Minh,An Giang,Intra region,SPB,2003,5.44,9.49,17.81,16.87,49.7
2026-07-20,Hồ Chí Minh,An Giang,Intra region,SPE,6773,4.55,9.44,17.16,18.4,49.38
2026-07-20,Hồ Chí Minh,Cà Mau,Intra region,SPB,854,5.51,8.64,15.61,17.83,48.03
2026-07-20,Hồ Chí Minh,Cà Mau,Intra region,SPE,3335,4.45,9.49,15.59,13.13,42.49
2026-07-20,Hồ Chí Minh,Cần Thơ,Intra region,SPB,1547,5.77,9.41,14.42,11.61,41.25
2026-07-20,Hồ Chí Minh,Cần Thơ,Intra region,SPE,6302,4.51,9.62,14.11,11.37,39.52
2026-07-20,Hồ Chí Minh,Gia Lai,Cross region,SPB,910,7.49,8.02,31.58,14.76,62.17
2026-07-20,Hồ Chí Minh,Gia Lai,Cross region,SPE,2908,4.37,9.17,30.78,12.74,56.84
2026-07-20,Hồ Chí Minh,Hà Nội,Cross metro,SPB,3428,7.48,8.24,56.43,11.53,84.15
2026-07-20,Hồ Chí Minh,Hà Nội,Cross metro,SPE,3206,3.74,8.35,50.06,10.42,72.69
2026-07-20,Hồ Chí Minh,Hải Phòng,Cross region,SPB,921,6.78,8.8,54.57,19.27,89.79
2026-07-20,Hồ Chí Minh,Hải Phòng,Cross region,SPE,3547,4.8,9.13,57.21,18.22,89.23
2026-07-20,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,12390,7.26,7.71,12.07,6.7,27.37
2026-07-20,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,6361,4.88,8.28,14.36,9.54,37.1
2026-07-20,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,1007,6.96,8.91,25.31,23.98,65.52
2026-07-20,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,2150,4.63,8.9,23.72,11.2,48.3
2026-07-20,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,2044,6.48,9.06,20.81,14.69,51.56
2026-07-20,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,4792,4.72,9.53,18.31,12.31,44.67
2026-07-20,Hồ Chí Minh,Ninh Bình,Cross region,SPB,567,7.95,8.07,46.4,15.25,77.85
2026-07-20,Hồ Chí Minh,Ninh Bình,Cross region,SPE,2588,4.28,9.3,48.93,15.33,77.86
2026-07-20,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1866,5.56,9.07,12.07,16.54,43.33
2026-07-20,Hồ Chí Minh,Tây Ninh,Intra region,SPE,6366,4.47,9.08,10.53,14.13,37.97
2026-07-20,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,1286,5.22,8.85,13.81,13.35,41.4
2026-07-20,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,4763,4.38,9.16,13.32,13.63,40.35
2026-07-20,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,1417,6.05,8.91,33.93,14.06,63.46
2026-07-20,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,1111,3.92,8.21,33.25,13.27,58.59
2026-07-20,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,920,7.0,7.48,27.1,13.81,55.64
2026-07-20,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,2775,4.63,9.1,26.25,13.13,52.82
2026-07-20,Hồ Chí Minh,Đồng Nai,Intra region,SPB,3065,6.45,8.46,14.28,12.64,41.94
2026-07-20,Hồ Chí Minh,Đồng Nai,Intra region,SPE,9554,4.67,9.12,14.37,15.85,43.87
2026-07-20,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,1423,5.58,9.36,13.57,13.69,42.41
2026-07-20,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,5001,4.35,9.24,12.63,13.75,39.71
2026-07-20,Đà Nẵng,Hà Nội,Cross metro *,SPB,150,5.78,5.71,43.3,10.49,66.86
2026-07-20,Đà Nẵng,Hà Nội,Cross metro *,SPE,62,1.6,8.8,37.4,9.51,57.15
2026-07-20,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,186,4.47,6.25,36.05,10.26,57.11
2026-07-20,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,123,3.32,10.74,36.41,9.03,59.35
2026-07-19,,,,SPB,5,4.32,18.83,27.93,9.36,60.47
2026-07-19,,,,SPE,19,8.41,16.3,38.23,19.95,82.91
2026-07-19,Bắc Ninh,Hà Nội,Intra region,SPB,518,10.6,8.8,19.83,11.14,50.43
2026-07-19,Bắc Ninh,Hà Nội,Intra region,SPE,1456,10.08,13.03,12.65,9.99,45.19
2026-07-19,Hà Nội,An Giang,Cross region,SPB,216,7.76,13.0,57.52,19.79,98.26
2026-07-19,Hà Nội,An Giang,Cross region,SPE,1821,7.77,13.93,55.18,20.67,97.6
2026-07-19,Hà Nội,Bắc Ninh,Intra region,SPB,375,9.67,12.7,15.67,15.19,53.29
2026-07-19,Hà Nội,Bắc Ninh,Intra region,SPE,2687,7.84,14.76,12.83,16.12,51.57
2026-07-19,Hà Nội,Cần Thơ,Cross region,SPB,174,9.01,12.22,52.23,16.76,90.28
2026-07-19,Hà Nội,Cần Thơ,Cross region,SPE,1745,7.84,14.29,50.42,17.47,90.23
2026-07-19,Hà Nội,Gia Lai,Cross region,SPB,145,7.52,14.72,41.74,13.09,77.54
2026-07-19,Hà Nội,Gia Lai,Cross region,SPE,1419,6.75,13.56,40.64,11.26,72.23
2026-07-19,Hà Nội,Hà Nội,Intra city,SPB,1069,9.61,12.97,20.76,9.6,51.11
2026-07-19,Hà Nội,Hà Nội,Intra city,SPE,405,6.74,15.79,12.78,10.05,44.65
2026-07-19,Hà Nội,Hưng Yên,Intra region,SPB,332,7.76,12.38,14.3,15.17,49.65
2026-07-19,Hà Nội,Hưng Yên,Intra region,SPE,2426,7.31,14.43,15.35,16.29,53.58
2026-07-19,Hà Nội,Hải Phòng,Intra region,SPB,533,9.17,14.96,16.39,20.3,60.28
2026-07-19,Hà Nội,Hải Phòng,Intra region,SPE,3350,8.44,13.8,16.74,15.74,54.78
2026-07-19,Hà Nội,Hồ Chí Minh,Cross metro,SPB,1171,9.34,15.09,47.19,13.68,85.21
2026-07-19,Hà Nội,Hồ Chí Minh,Cross metro,SPE,3163,8.76,11.42,48.6,8.61,78.17
2026-07-19,Hà Nội,Lào Cai,Intra region,SPB,181,8.33,13.05,18.26,16.02,55.42
2026-07-19,Hà Nội,Lào Cai,Intra region,SPE,1274,7.32,14.86,17.52,17.87,57.9
2026-07-19,Hà Nội,Lâm Đồng,Cross region,SPB,308,8.57,13.47,60.79,17.33,100.27
2026-07-19,Hà Nội,Lâm Đồng,Cross region,SPE,1493,6.96,14.29,52.64,14.51,88.3
2026-07-19,Hà Nội,Nghệ An,Cross region,SPB,223,9.38,10.4,25.9,21.16,66.83
2026-07-19,Hà Nội,Nghệ An,Cross region,SPE,1765,7.55,13.75,26.03,21.84,69.39
2026-07-19,Hà Nội,Ninh Bình,Intra region,SPB,386,8.57,14.39,13.16,11.57,47.47
2026-07-19,Hà Nội,Ninh Bình,Intra region,SPE,2742,8.12,14.05,13.98,10.8,46.93
2026-07-19,Hà Nội,Phú Thọ,Intra region,SPB,341,8.11,15.81,14.73,12.46,51.08
2026-07-19,Hà Nội,Phú Thọ,Intra region,SPE,2981,7.75,13.97,14.94,12.77,49.92
2026-07-19,Hà Nội,Quảng Ninh,Intra region,SPB,284,9.36,12.13,21.46,11.7,54.26
2026-07-19,Hà Nội,Quảng Ninh,Intra region,SPE,1437,7.79,14.01,20.81,15.09,57.75
2026-07-19,Hà Nội,Thanh Hóa,Intra region,SPB,343,9.15,10.35,20.06,16.48,56.43
2026-07-19,Hà Nội,Thanh Hóa,Intra region,SPE,2344,7.58,13.42,21.25,18.73,61.62
2026-07-19,Hà Nội,Tây Ninh,Cross region,SPB,183,7.92,11.76,48.83,15.9,85.11
2026-07-19,Hà Nội,Tây Ninh,Cross region,SPE,1595,7.94,13.6,45.75,19.14,86.32
2026-07-19,Hà Nội,Đà Nẵng,Cross metro *,SPB,297,10.01,12.18,30.41,15.93,68.78
2026-07-19,Hà Nội,Đà Nẵng,Cross metro *,SPE,713,8.1,11.92,31.96,13.94,65.49
2026-07-19,Hà Nội,Đắk Lắk,Cross region,SPB,174,6.22,13.86,43.07,13.39,76.52
2026-07-19,Hà Nội,Đắk Lắk,Cross region,SPE,1243,7.43,14.01,45.4,12.7,79.85
2026-07-19,Hà Nội,Đồng Nai,Cross region,SPB,297,6.55,14.01,47.96,20.39,88.71
2026-07-19,Hà Nội,Đồng Nai,Cross region,SPE,2528,7.46,13.26,51.61,19.06,91.25
2026-07-19,Hồ Chí Minh,An Giang,Intra region,SPB,603,9.22,10.77,17.48,14.5,52.04
2026-07-19,Hồ Chí Minh,An Giang,Intra region,SPE,2810,8.55,12.03,17.26,17.99,55.66
2026-07-19,Hồ Chí Minh,Cà Mau,Intra region,SPB,269,10.07,11.0,15.49,15.72,52.15
2026-07-19,Hồ Chí Minh,Cà Mau,Intra region,SPE,1343,8.34,12.54,16.08,13.29,49.91
2026-07-19,Hồ Chí Minh,Cần Thơ,Intra region,SPB,505,9.97,10.05,14.9,10.94,46.22
2026-07-19,Hồ Chí Minh,Cần Thơ,Intra region,SPE,2702,8.55,12.19,14.59,11.31,46.4
2026-07-19,Hồ Chí Minh,Gia Lai,Cross region,SPB,205,10.37,8.55,30.69,13.82,63.94
2026-07-19,Hồ Chí Minh,Gia Lai,Cross region,SPE,1262,8.38,12.04,32.26,11.57,64.14
2026-07-19,Hồ Chí Minh,Hà Nội,Cross metro,SPB,787,11.18,8.7,58.58,12.2,91.33
2026-07-19,Hồ Chí Minh,Hà Nội,Cross metro,SPE,1152,10.96,12.01,49.9,9.77,82.58
2026-07-19,Hồ Chí Minh,Hải Phòng,Cross region,SPB,203,10.11,7.77,53.7,20.0,92.27
2026-07-19,Hồ Chí Minh,Hải Phòng,Cross region,SPE,1390,9.1,11.95,58.4,17.79,97.27
2026-07-19,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,2607,10.99,8.29,12.22,8.03,34.81
2026-07-19,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,1673,9.13,11.07,15.36,9.59,45.05
2026-07-19,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,246,10.83,8.97,23.32,21.21,64.91
2026-07-19,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,802,8.69,11.25,21.71,11.24,52.58
2026-07-19,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,556,10.47,10.07,19.55,13.1,53.74
2026-07-19,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,1806,8.5,12.26,18.26,10.68,49.32
2026-07-19,Hồ Chí Minh,Ninh Bình,Cross region,SPB,106,9.98,7.08,48.02,13.32,79.66
2026-07-19,Hồ Chí Minh,Ninh Bình,Cross region,SPE,1087,8.99,12.41,50.14,14.8,86.29
2026-07-19,Hồ Chí Minh,Tây Ninh,Intra region,SPB,517,10.72,9.54,11.68,15.21,47.0
2026-07-19,Hồ Chí Minh,Tây Ninh,Intra region,SPE,2540,8.84,11.69,10.66,14.57,45.62
2026-07-19,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,398,10.32,10.0,13.61,12.43,46.42
2026-07-19,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,2080,8.58,12.24,13.65,14.46,48.84
2026-07-19,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,342,10.05,9.45,31.28,15.78,66.82
2026-07-19,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,453,9.79,11.46,32.87,13.87,68.11
2026-07-19,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,217,11.16,11.16,26.97,15.75,64.33
2026-07-19,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,1170,8.79,11.87,26.55,13.12,60.26
2026-07-19,Hồ Chí Minh,Đồng Nai,Intra region,SPB,872,10.35,7.97,14.22,12.48,45.35
2026-07-19,Hồ Chí Minh,Đồng Nai,Intra region,SPE,3881,8.37,12.25,15.3,15.2,50.88
2026-07-19,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,401,9.69,10.27,12.78,13.67,46.36
2026-07-19,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,2111,7.98,12.2,13.52,14.22,47.59
2026-07-19,Đà Nẵng,Hà Nội,Cross metro *,SPB,37,8.6,4.65,45.26,8.28,67.17
2026-07-19,Đà Nẵng,Hà Nội,Cross metro *,SPE,16,5.48,13.55,43.53,8.48,71.07
2026-07-19,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,54,8.96,6.63,37.27,7.91,61.55
2026-07-19,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,26,5.59,12.3,36.54,10.03,66.34
2026-07-18,,,,SPB,3,17.15,4.64,46.38,11.25,79.44
2026-07-18,,,,SPE,30,7.78,8.71,36.0,17.25,71.14
